team_raw,action,start,end,half,pos_x,pos_y,source_layer
Galatasaray (29205),Paslar adresi bulanlar,3049.27,3061.27,2,38.52,19.24,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3052.27,3064.27,2,44.85,3.6,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3052.27,3064.27,2,44.85,3.6,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3052.27,3064.27,2,44.85,3.6,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3055.27,3067.27,2,58.83,2.28,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3055.27,3067.27,2,58.83,2.28,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3057.27,3069.27,2,45.69,5.83,(2)_timeline
Galatasaray (29205),Uzun Kale Vuruşları (40+ mt),3057.27,3069.27,2,45.69,5.83,(2)_timeline
Galatasaray (29205),Uzun paslar,3057.27,3069.27,2,45.69,5.83,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3061.27,3073.27,2,13.19,33.45,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3061.27,3073.27,2,13.19,33.45,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3061.27,3073.27,2,13.19,33.45,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3063.27,3075.27,2,21.67,43.31,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3063.27,3075.27,2,21.67,43.31,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3067.27,3079.27,2,9.72,29.9,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3067.27,3079.27,2,9.72,29.9,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3067.27,3079.27,2,9.72,29.9,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,3067.27,3079.27,2,9.72,29.9,(2)_timeline
Galatasaray (29205),Başarısız İleri Paslar,3072.27,3084.27,2,51.42,8.2,(2)_timeline
Galatasaray (29205),Başarısız İlerletici Paslar,3072.27,3084.27,2,51.42,8.2,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3072.27,3084.27,2,51.42,8.2,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,3072.27,3084.27,2,51.42,8.2,(2)_timeline
Galatasaray (29205),Top Taşıma,3075.27,3087.27,2,79.38,9.25,(2)_timeline
Caykur Rizespor (62850),Faul,3079.27,3091.27,2,5.78,65.19,(2)_timeline
Galatasaray (29205),Yapılan Fauller,3079.27,3091.27,2,5.78,65.19,(2)_timeline
Galatasaray (29205),Ceza sahasına / İsabetli,3149.27,3161.27,2,99.7,2.28,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3149.27,3161.27,2,99.7,2.28,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3149.27,3161.27,2,99.7,2.28,(2)_timeline
Caykur Rizespor (62850),Başarılı hava topu mücadeleleri,3151.27,3163.27,2,6.38,36.66,(2)_timeline
Caykur Rizespor (62850),Başarılı İkili Mücadeleler,3151.27,3163.27,2,6.38,36.66,(2)_timeline
Galatasaray (29205),Başarısız İkili Mücadeleler,3151.27,3163.27,2,6.38,36.66,(2)_timeline
Galatasaray (29205),Kaybedilen hava topu mücadeleleri,3151.27,3163.27,2,6.38,36.66,(2)_timeline
Galatasaray (29205),Serbest Vuruş hücumları,3153.27,3164.27,2,99.7,2.28,(2)_timeline
Galatasaray (29205),İsabetsiz Şutlar,3154.27,3166.27,2,87.63,42.78,(2)_timeline
Galatasaray (29205),Şut,3154.27,3166.27,2,87.63,42.78,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3195.27,3207.27,2,5.3,41.13,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3195.27,3207.27,2,5.3,41.13,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3197.27,3209.27,2,14.14,64.67,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3197.27,3209.27,2,14.14,64.67,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3197.27,3209.27,2,14.14,64.67,(2)_timeline
Galatasaray (29205),Başarılı Top Kapma,3201.27,3213.27,2,40.19,65.19,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,3201.27,3213.27,2,40.19,65.19,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3201.27,3213.27,2,63.25,8.99,(2)_timeline
Caykur Rizespor (62850),Başarısız Driplingler,3201.27,3213.27,2,40.19,65.19,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3201.27,3213.27,2,40.19,65.19,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,3201.27,3213.27,2,64.81,2.81,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3201.27,3213.27,2,63.25,8.99,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3201.27,3213.27,2,63.25,8.99,(2)_timeline
Galatasaray (29205),Rakip sahada geri kazanılan toplar,3201.27,3213.27,2,64.81,2.81,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,3201.27,3213.27,2,40.19,65.19,(2)_timeline
Caykur Rizespor (62850),Top kayıpları / kendi yarı sahasında,3201.27,3213.27,2,40.19,65.19,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3203.27,3215.27,2,71.14,5.44,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3203.27,3215.27,2,71.14,5.44,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3204.27,3216.27,2,71.5,15.43,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3204.27,3216.27,2,65.52,16.88,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3204.27,3216.27,2,71.5,15.43,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3204.27,3216.27,2,65.52,16.88,(2)_timeline
Galatasaray (29205),Kontra Ataklar,3205.27,3225.27,2,63.25,8.99,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3208.27,3220.27,2,75.32,38.84,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3208.27,3220.27,2,75.32,38.84,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3211.27,3223.27,2,88.35,58.3,(2)_timeline
Galatasaray (29205),Ceza sahasına / İsabetli,3211.27,3223.27,2,88.35,58.3,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3211.27,3223.27,2,88.35,58.3,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3211.27,3223.27,2,88.35,58.3,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,3211.27,3223.27,2,88.35,58.3,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3213.27,3225.27,2,102.8,45.81,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3213.27,3225.27,2,102.8,45.81,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3214.27,3226.27,2,97.43,40.28,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3214.27,3226.27,2,97.43,40.28,(2)_timeline
Galatasaray (29205),İsabetsiz Şutlar,3216.27,3228.27,2,86.43,34.5,(2)_timeline
Galatasaray (29205),Şut,3216.27,3228.27,2,86.43,34.5,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3277.27,3289.27,2,20.6,0.0,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3277.27,3289.27,2,20.6,0.0,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3278.27,3290.27,2,22.03,9.12,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3278.27,3290.27,2,22.03,9.12,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3279.27,3291.27,2,20.96,3.07,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3279.27,3291.27,2,20.96,3.07,(2)_timeline
Galatasaray (29205),Başarısız İleri Paslar,3281.27,3293.27,2,5.9,5.18,(2)_timeline
Galatasaray (29205),Başarısız İlerletici Paslar,3281.27,3293.27,2,5.9,5.18,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3281.27,3293.27,2,5.9,5.18,(2)_timeline
Galatasaray (29205),Top Kaybı,3281.27,3293.27,2,43.06,12.28,(2)_timeline
Galatasaray (29205),Top kayıpları / kendi yarı sahasında,3281.27,3293.27,2,43.06,12.28,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,3281.27,3293.27,2,5.9,5.18,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3284.27,3296.27,2,61.94,55.72,(2)_timeline
Caykur Rizespor (62850),Geri Kazanılan Toplar,3284.27,3296.27,2,61.94,55.72,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3284.27,3296.27,2,61.94,55.72,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3284.27,3296.27,2,61.94,55.72,(2)_timeline
Caykur Rizespor (62850),Rakip sahada geri kazanılan toplar,3284.27,3296.27,2,61.94,55.72,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3285.27,3297.27,2,67.32,50.07,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3285.27,3297.27,2,67.32,50.07,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3287.27,3299.27,2,67.32,63.09,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3287.27,3299.27,2,67.32,63.09,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,3288.27,3319.27,2,61.94,55.72,(2)_timeline
Caykur Rizespor (62850),Top Taşıma,3289.27,3301.27,2,47.12,58.35,(2)_timeline
Caykur Rizespor (62850),Kötü top kontrolü,3293.27,3305.27,2,48.44,40.08,(2)_timeline
Galatasaray (29205),Başarılı driplingler,3294.27,3306.27,2,58.47,37.39,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,3294.27,3306.27,2,58.47,37.39,(2)_timeline
Caykur Rizespor (62850),Başarısız Top Kapma,3294.27,3306.27,2,58.47,37.39,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3294.27,3306.27,2,58.47,37.39,(2)_timeline
Galatasaray (29205),Başarısız İleri Paslar,3296.27,3308.27,2,56.44,33.18,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3296.27,3308.27,2,56.44,33.18,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,3296.27,3308.27,2,56.44,33.18,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3297.27,3309.27,2,39.0,39.68,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3297.27,3309.27,2,39.0,39.68,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3299.27,3311.27,2,37.68,35.74,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3299.27,3311.27,2,37.68,35.74,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3300.27,3312.27,2,38.52,30.22,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3300.27,3312.27,2,38.52,30.22,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3300.27,3312.27,2,38.52,30.22,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3302.27,3314.27,2,49.75,42.84,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3302.27,3314.27,2,49.75,42.84,(2)_timeline
Caykur Rizespor (62850),Top Taşıma,3303.27,3315.27,2,50.71,24.56,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3306.27,3318.27,2,70.66,16.01,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3306.27,3318.27,2,70.66,16.01,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3306.27,3318.27,2,70.66,16.01,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3306.27,3318.27,2,70.66,16.01,(2)_timeline
Caykur Rizespor (62850),Başarısız Ceza Sahasına Paslar,3310.27,3322.27,2,96.59,6.94,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3310.27,3322.27,2,96.59,6.94,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,3310.27,3322.27,2,101.61,35.87,(2)_timeline
Caykur Rizespor (62850),İsabetsiz Ortalar,3310.27,3322.27,2,96.59,6.94,(2)_timeline
Caykur Rizespor (62850),İsabetsiz paslar,3310.27,3322.27,2,96.59,6.94,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,3311.27,3323.27,2,3.39,32.13,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3326.27,3338.27,2,15.82,25.69,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3326.27,3338.27,2,15.82,25.69,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3326.27,3338.27,2,15.82,25.69,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,3326.27,3338.27,2,15.82,25.69,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,3327.27,3339.27,2,51.66,34.5,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,3327.27,3339.27,2,51.66,34.5,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3327.27,3339.27,2,51.66,34.5,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3327.27,3339.27,2,51.66,34.5,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,3327.27,3339.27,2,51.66,34.5,(2)_timeline
Galatasaray (29205),Kontra Ataklar,3330.27,3340.27,2,15.82,25.69,(2)_timeline
Caykur Rizespor (62850),Başarılı İkili Mücadeleler,3330.27,3342.27,2,45.81,27.06,(2)_timeline
Galatasaray (29205),Başarısız İkili Mücadeleler,3330.27,3342.27,2,45.81,27.06,(2)_timeline
Galatasaray (29205),Top Kaybı,3330.27,3342.27,2,59.19,40.94,(2)_timeline
Galatasaray (29205),Faul,3332.27,3344.27,2,58.95,40.28,(2)_timeline
Caykur Rizespor (62850),Yapılan Fauller,3332.27,3344.27,2,58.95,40.28,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3336.27,3348.27,2,46.65,30.08,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3336.27,3348.27,2,46.65,30.08,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3338.27,3350.27,2,54.89,16.67,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3338.27,3350.27,2,54.89,16.67,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3338.27,3350.27,2,54.89,16.67,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3338.27,3350.27,2,54.89,16.67,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,3340.27,3416.27,2,46.65,30.08,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3345.27,3357.27,2,72.45,8.26,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3345.27,3357.27,2,72.45,8.26,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3350.27,3362.27,2,60.86,14.57,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3350.27,3362.27,2,60.86,14.57,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3350.27,3362.27,2,60.86,14.57,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3350.27,3362.27,2,60.86,14.57,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3355.27,3367.27,2,68.51,7.07,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3355.27,3367.27,2,68.51,7.07,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3355.27,3367.27,2,68.51,7.07,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3355.27,3367.27,2,68.51,7.07,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3357.27,3369.27,2,75.08,6.81,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3357.27,3369.27,2,75.08,6.81,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3361.27,3373.27,2,60.63,9.44,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3361.27,3373.27,2,60.63,9.44,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3364.27,3376.27,2,34.94,21.93,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3364.27,3376.27,2,34.94,21.93,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3369.27,3381.27,2,15.58,32.32,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3369.27,3381.27,2,15.58,32.32,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3369.27,3381.27,2,15.58,32.32,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3369.27,3381.27,2,15.58,32.32,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3374.27,3386.27,2,36.85,9.97,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3374.27,3386.27,2,36.85,9.97,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3377.27,3389.27,2,39.24,24.04,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3377.27,3389.27,2,39.24,24.04,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3379.27,3391.27,2,45.93,44.02,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3379.27,3391.27,2,45.93,44.02,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3379.27,3391.27,2,45.93,44.02,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3379.27,3391.27,2,45.93,44.02,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3383.27,3395.27,2,68.39,62.69,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3383.27,3395.27,2,68.39,62.69,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3384.27,3396.27,2,63.01,58.75,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3384.27,3396.27,2,63.01,58.75,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3384.27,3396.27,2,63.01,58.75,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3384.27,3396.27,2,63.01,58.75,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3391.27,3403.27,2,83.57,64.53,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3391.27,3403.27,2,83.57,64.53,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3393.27,3405.27,2,77.35,58.09,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3393.27,3405.27,2,77.35,58.09,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3396.27,3408.27,2,69.59,45.21,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3396.27,3408.27,2,69.59,45.21,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3400.27,3412.27,2,74.13,14.04,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3400.27,3412.27,2,74.13,14.04,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3402.27,3414.27,2,77.0,11.81,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3402.27,3414.27,2,77.0,11.81,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3402.27,3414.27,2,77.0,11.81,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3402.27,3414.27,2,77.0,11.81,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3403.27,3415.27,2,85.84,23.38,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3403.27,3415.27,2,85.84,23.38,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3403.27,3415.27,2,85.84,23.38,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,3403.27,3415.27,2,85.84,23.38,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,3406.27,3418.27,2,10.08,55.93,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,3406.27,3418.27,2,10.08,55.93,(2)_timeline
Galatasaray (29205),Başarısız İleri Paslar,3408.27,3420.27,2,5.3,61.98,(2)_timeline
Galatasaray (29205),Başarısız İlerletici Paslar,3408.27,3420.27,2,5.3,61.98,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),3408.27,3420.27,2,5.3,61.98,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,3408.27,3420.27,2,5.3,61.98,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3412.27,3424.27,2,60.86,10.75,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3412.27,3424.27,2,60.86,10.75,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3414.27,3426.27,2,58.71,4.18,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3414.27,3426.27,2,58.71,4.18,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3414.27,3426.27,2,58.71,4.18,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,3415.27,3436.27,2,62.42,12.46,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3416.27,3428.27,2,65.88,5.76,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3416.27,3428.27,2,65.88,5.76,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3416.27,3428.27,2,65.88,5.76,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3419.27,3431.27,2,73.53,5.76,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3419.27,3431.27,2,73.53,5.76,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3420.27,3432.27,2,67.32,11.28,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3420.27,3432.27,2,67.32,11.28,(2)_timeline
Caykur Rizespor (62850),Başarısız İleri Paslar,3425.27,3437.27,2,67.56,29.56,(2)_timeline
Caykur Rizespor (62850),Başarısız İlerletici Paslar,3425.27,3437.27,2,67.56,29.56,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3425.27,3437.27,2,67.56,29.56,(2)_timeline
Caykur Rizespor (62850),İsabetsiz paslar,3425.27,3437.27,2,67.56,29.56,(2)_timeline
Caykur Rizespor (62850),Ofsaytlar,3428.27,3440.27,2,95.04,11.41,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,3428.27,3440.27,2,95.04,11.41,(2)_timeline
Galatasaray (29205),Başarısız İleri Paslar,3464.27,3476.27,2,70.3,49.09,(2)_timeline
Galatasaray (29205),Başarısız İlerletici Paslar,3464.27,3476.27,2,70.3,49.09,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),3464.27,3476.27,2,70.3,49.09,(2)_timeline
Galatasaray (29205),Top Kaybı,3464.27,3476.27,2,81.77,43.18,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,3464.27,3476.27,2,70.3,49.09,(2)_timeline
Galatasaray (29205),Set Hücumları,3468.27,3476.27,2,70.3,49.09,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,3480.27,3492.27,2,89.9,44.62,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3480.27,3492.27,2,14.86,24.3,(2)_timeline
Galatasaray (29205),Rakip sahada geri kazanılan toplar,3480.27,3492.27,2,89.9,44.62,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,3480.27,3492.27,2,15.1,23.38,(2)_timeline
Caykur Rizespor (62850),Top kayıpları / kendi yarı sahasında,3480.27,3492.27,2,15.1,23.38,(2)_timeline
Caykur Rizespor (62850),İsabetsiz paslar,3480.27,3492.27,2,14.86,24.3,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,3490.27,3502.27,2,18.33,0.0,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),3490.27,3502.27,2,18.33,0.0,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,3490.27,3502.27,2,18.33,0.0,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3492.27,3504.27,2,24.9,15.09,(2)_timeline
Caykur Rizespor (62850),İsabetsiz paslar,3492.27,3504.27,2,24.9,15.09,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),3495.27,3507.27,2,8.89,22.19,(2)_timeline
