ID;start;end;code;action;half;pos_x;pos_y
1270;1863.55;1875.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;58.35;49.66
1271;1863.55;1875.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;58.35;49.66
1272;1864.55;1876.55;Caykur Rizespor (62850) - Top Taşıma;Top Taşıma;1;65.64;65.05
1273;1867.55;1879.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;78.31;56.76
1274;1867.55;1879.55;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;1;81.18;49.0
1275;1867.55;1879.55;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;1;78.31;56.76
1276;1868.55;1880.55;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;23.82;19.0
1277;1873.55;1885.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;9.01;19.0
1278;1873.55;1885.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;9.01;19.0
1279;1873.55;1885.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;9.01;19.0
1280;1873.55;1902.55;Galatasaray (29205) - Kontra Ataklar;Kontra Ataklar;1;13.55;22.68
1281;1877.55;1889.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;14.86;11.24
1282;1877.55;1889.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;14.86;11.24
1283;1878.55;1890.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;7.57;4.93
1284;1878.55;1890.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;7.57;4.93
1285;1878.55;1890.55;Galatasaray (29205) - Uzun Kale Vuruşları (40+ mt);Uzun Kale Vuruşları (40+ mt);1;7.57;4.93
1286;1878.55;1890.55;Galatasaray (29205) - Uzun paslar;Uzun paslar;1;7.57;4.93
1287;1878.55;1890.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;7.57;4.93
1288;1882.55;1894.55;Caykur Rizespor (62850) - Başarılı hava topu mücadeleleri;Başarılı hava topu mücadeleleri;1;48.8;48.48
1289;1882.55;1894.55;Caykur Rizespor (62850) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;1;48.8;48.48
1290;1882.55;1894.55;Galatasaray (29205) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;1;48.8;48.48
1291;1882.55;1894.55;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;1;48.8;48.48
1292;1882.55;1894.55;Galatasaray (29205) - Kaybedilen hava topu mücadeleleri;Kaybedilen hava topu mücadeleleri;1;48.8;48.48
1293;1882.55;1894.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;48.8;48.48
1294;1882.55;1894.55;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;1;48.8;48.48
1295;1883.55;1895.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;42.34;18.86
1296;1883.55;1895.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;42.34;18.86
1297;1883.55;1895.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;42.34;18.86
1298;1885.55;1897.55;Galatasaray (29205) - Top Taşıma;Top Taşıma;1;49.75;30.7
1299;1891.55;1903.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;78.67;33.33
1300;1891.55;1903.55;Galatasaray (29205) - Ceza sahasına / İsabetli;Ceza sahasına / İsabetli;1;78.67;33.33
1301;1891.55;1903.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;78.67;33.33
1302;1891.55;1903.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;78.67;33.33
1303;1891.55;1903.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;78.67;33.33
1304;1893.55;1905.55;Galatasaray (29205) - İsabetsiz Şutlar;İsabetsiz Şutlar;1;94.92;18.86
1305;1893.55;1905.55;Galatasaray (29205) - Şut;Şut;1;94.92;18.86
1306;1925.55;1937.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;46.17;13.9
1307;1925.55;1937.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;46.17;13.9
1308;1927.55;1939.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;44.14;16.53
1309;1927.55;1939.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;44.14;16.53
1310;1929.55;1943.55;Caykur Rizespor (62850) - Set Hücumları;Set Hücumları;1;46.17;13.9
1311;1930.55;1942.55;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;38.16;6.66
1312;1930.55;1942.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;38.16;6.66
1313;1930.55;1942.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;38.16;6.66
1314;1933.55;1945.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;47.36;20.6
1315;1933.55;1945.55;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;1;40.31;42.96
1316;1933.55;1945.55;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;1;40.31;42.96
1317;1933.55;1945.55;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;1;47.36;20.6
1318;1935.55;1947.55;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;64.69;25.04
1319;1935.55;1947.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;64.69;25.04
1320;1935.55;1947.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;64.69;25.04
1321;1935.55;1947.55;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;1;64.69;25.04
1322;1937.55;1949.55;Galatasaray (29205) - Top Taşıma;Top Taşıma;1;60.27;19.0
1323;1939.55;1950.55;Galatasaray (29205) - Kontra Ataklar;Kontra Ataklar;1;64.69;25.04
1324;1942.55;1954.55;Galatasaray (29205) - 3. Bölgede Başarısız Paslar;3. Bölgede Başarısız Paslar;1;82.49;22.02
1325;1942.55;1954.55;Caykur Rizespor (62850) - Başarılı Top Kapma;Başarılı Top Kapma;1;82.49;22.02
1326;1942.55;1954.55;Caykur Rizespor (62850) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;1;82.49;22.02
1327;1942.55;1954.55;Galatasaray (29205) - Başarısız Driplingler;Başarısız Driplingler;1;82.49;22.02
1328;1942.55;1954.55;Galatasaray (29205) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;1;82.49;22.02
1329;1942.55;1954.55;Caykur Rizespor (62850) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;22.51;45.98
1330;1942.55;1954.55;Galatasaray (29205) - Top Kaybı;Top Kaybı;1;82.49;22.02
1331;1943.55;1955.55;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;21.91;33.88
1332;1943.55;1955.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;21.91;33.88
1333;1943.55;1955.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;21.91;33.88
1334;1944.55;1956.55;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;31.95;45.98
1335;1944.55;1956.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;31.95;45.98
1336;1944.55;1956.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;31.95;45.98
1337;1947.55;1959.55;Caykur Rizespor (62850) - Kötü top kontrolü;Kötü top kontrolü;1;44.02;39.41
1338;1947.55;1959.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;44.97;42.03
1339;1947.55;1959.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;44.97;42.03
1340;1947.55;1959.55;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;1;44.02;39.41
1341;1947.55;1959.55;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;1;44.02;39.41
1342;1949.55;1961.55;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;56.2;40.82
1343;1949.55;1961.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;56.2;40.82
1344;1949.55;1961.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;56.2;40.82
1345;1949.55;1961.55;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;1;56.2;40.82
1346;1950.55;1962.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;59.19;36.62
1347;1950.55;1962.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;59.19;36.62
1348;1950.55;1962.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;59.19;36.62
1349;1950.55;1962.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;59.19;36.62
1350;1952.55;1964.55;Galatasaray (29205) - Top Taşıma;Top Taşıma;1;78.67;57.13
1351;1953.55;1963.55;Galatasaray (29205) - Kontra Ataklar;Kontra Ataklar;1;56.2;40.82
1352;1955.55;1967.55;Galatasaray (29205) - Başarısız Ceza Sahasına Paslar;Başarısız Ceza Sahasına Paslar;1;96.23;56.08
1353;1955.55;1967.55;Caykur Rizespor (62850) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;8.05;17.97
1354;1955.55;1967.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;96.23;56.08
1355;1955.55;1967.55;Galatasaray (29205) - Top Kaybı;Top Kaybı;1;96.95;50.03
1356;1955.55;1967.55;Galatasaray (29205) - İsabetsiz paslar;İsabetsiz paslar;1;96.23;56.08
1357;1957.55;1969.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;12.83;28.23
1358;1957.55;1969.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;12.83;28.23
1359;1958.55;1970.55;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;1;10.68;16.53
1360;1958.55;1970.55;Caykur Rizespor (62850) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;1;10.68;16.53
1361;1958.55;1970.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;10.68;16.53
1362;1958.55;1970.55;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;1;41.27;2.46
1363;1958.55;1970.55;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;1;41.27;2.46
1364;1958.55;1970.55;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;1;10.68;16.53
1365;1962.55;1974.55;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;63.73;65.54
1366;1962.55;1974.55;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;1;63.73;65.54
1367;1963.55;1975.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;65.76;65.68
1368;1963.55;1975.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;65.76;65.68
1369;1963.55;1975.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;65.76;65.68
1370;1967.55;1998.55;Galatasaray (29205) - Set Hücumları;Set Hücumları;1;65.76;65.68
1371;1967.55;1998.55;Galatasaray (29205) - Şutla biten set hücumları;Şutla biten set hücumları;1;65.76;65.68
1372;1972.55;1984.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;78.19;62.12
1373;1972.55;1984.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;78.19;62.12
1374;1975.55;1987.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;71.5;44.77
1375;1975.55;1987.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;71.5;44.77
1376;1978.55;1990.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;70.06;25.04
1377;1978.55;1990.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;70.06;25.04
1378;1980.55;1992.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;70.18;36.35
1379;1980.55;1992.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;70.18;36.35
1380;1982.55;1994.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;64.45;47.79
1381;1982.55;1994.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;64.45;47.79
1382;1982.55;1994.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;64.45;47.79
1383;1982.55;1994.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;64.45;47.79
1384;1984.55;1996.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;76.64;62.12
1385;1984.55;1996.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;76.64;62.12
1386;1984.55;1996.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;76.64;62.12
1387;1986.55;1998.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;84.16;61.07
1388;1986.55;1998.55;Galatasaray (29205) - Ceza sahasına / İsabetli;Ceza sahasına / İsabetli;1;84.16;61.07
1389;1986.55;1998.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;84.16;61.07
1390;1986.55;1998.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;84.16;61.07
1391;1986.55;1998.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;84.16;61.07
1392;1988.55;2000.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;104.0;52.53
1393;1988.55;2000.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;104.0;52.53
1394;1988.55;2000.55;Galatasaray (29205) - İsabetli Kilit Paslar;İsabetli Kilit Paslar;1;104.0;52.53
1395;1990.55;2002.55;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;1;5.18;26.91
1396;1990.55;2002.55;Caykur Rizespor (62850) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;1;5.18;26.91
1397;1990.55;2002.55;Galatasaray (29205) - Engellenen Şutlar;Engellenen Şutlar;1;94.2;36.88
1398;1990.55;2002.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;5.18;26.91
1399;1990.55;2002.55;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;1;5.18;26.91
1400;1990.55;2002.55;Galatasaray (29205) - Şut;Şut;1;94.2;36.88
1401;1993.55;2005.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;79.15;64.1
1402;1993.55;2005.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;79.15;64.1
1403;1993.55;2005.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;79.15;64.1
1404;1997.55;2009.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;82.25;60.42
1405;1997.55;2009.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;82.25;60.42
1406;1997.55;2020.55;Galatasaray (29205) - Set Hücumları;Set Hücumları;1;79.15;64.1
1407;1999.55;2011.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;76.64;46.74
1408;1999.55;2011.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;76.64;46.74
1409;2003.55;2015.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;78.79;47.4
1410;2003.55;2015.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;78.79;47.4
1411;2003.55;2015.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;78.79;47.4
1412;2003.55;2015.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;78.79;47.4
1413;2004.55;2016.55;Galatasaray (29205) - Top Taşıma;Top Taşıma;1;92.29;65.41
1414;2009.55;2021.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;102.21;52.39
1415;2009.55;2021.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;102.21;52.39
1416;2009.55;2021.55;Galatasaray (29205) - İsabetsiz Ortalar;İsabetsiz Ortalar;1;102.21;52.39
1417;2009.55;2021.55;Galatasaray (29205) - İsabetsiz paslar;İsabetsiz paslar;1;102.21;52.39
1418;2012.55;2024.55;Caykur Rizespor (62850) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;1;20.0;28.75
1419;2012.55;2024.55;Galatasaray (29205) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;1;20.0;28.75
1420;2012.55;2024.55;Galatasaray (29205) - Faul;Faul;1;85.48;39.64
1421;2012.55;2024.55;Galatasaray (29205) - Pozisyonlar;Pozisyonlar;1;85.0;39.25
1422;2012.55;2024.55;Caykur Rizespor (62850) - Yapılan Fauller;Yapılan Fauller;1;85.48;39.64
1423;2045.55;2057.55;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;27.89;2.59
1424;2045.55;2057.55;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;27.89;2.59
1425;2050.55;2062.55;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;1;8.41;6.4
1426;2050.55;2062.55;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;8.41;6.4
1427;2050.55;2062.55;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;1;22.87;3.51
1428;2050.55;2062.55;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;1;22.87;3.51
1429;2050.55;2062.55;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;1;8.41;6.4
1430;2051.55;2063.55;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;1;82.13;64.49
1431;2051.55;2063.55;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;1;82.13;64.49
1432;2053.55;2065.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;82.13;59.89
1433;2053.55;2065.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;82.13;59.89
1434;2057.55;2069.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;73.65;47.14
1435;2057.55;2069.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;73.65;47.14
1436;2057.55;2098.55;Galatasaray (29205) - Set Hücumları;Set Hücumları;1;82.13;59.89
1437;2062.55;2074.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;68.51;14.13
1438;2062.55;2074.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;68.51;14.13
1439;2064.55;2076.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;62.54;18.47
1440;2064.55;2076.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;62.54;18.47
1441;2064.55;2076.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;62.54;18.47
1442;2066.55;2078.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;64.81;26.36
1443;2066.55;2078.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;64.81;26.36
1444;2069.55;2081.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;60.63;52.39
1445;2069.55;2081.55;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);1;60.63;52.39
1446;2069.55;2081.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;60.63;52.39
1447;2069.55;2081.55;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;1;60.63;52.39
1448;2073.55;2085.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;76.88;63.83
1449;2073.55;2085.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;76.88;63.83
1450;2076.55;2088.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;74.49;59.23
1451;2076.55;2088.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;74.49;59.23
1452;2077.55;2089.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;77.71;49.9
1453;2077.55;2089.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;77.71;49.9
1454;2078.55;2090.55;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);1;73.05;56.87
1455;2078.55;2090.55;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;1;73.05;56.87
1456;2080.55;2092.55;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;1;78.43;65.02
